cik,company_name,fiscal_period,fiscal_year,filing_date,is_basic_earnings_per_share_unit,is_basic_earnings_per_share_value,is_cost_of_revenue_unit,is_cost_of_revenue_value,is_gross_profit_unit,is_gross_profit_value,is_operating_expenses_unit,is_operating_expenses_value,is_revenues_unit,is_revenues_value,ci_comprehensive_income_loss_unit,ci_comprehensive_income_loss_value,ci_comprehensive_income_loss_attributable_to_parent_unit,ci_comprehensive_income_loss_attributable_to_parent_value,ci_other_comprehensive_income_loss_unit,ci_other_comprehensive_income_loss_value,cfs_exchange_gains_losses_unit,cfs_exchange_gains_losses_value,cfs_net_cash_flow_unit,cfs_net_cash_flow_value,cfs_net_cash_flow_from_financing_activities_unit,cfs_net_cash_flow_from_financing_activities_value,bs_assets_unit,bs_assets_value,bs_current_assets_unit,bs_current_assets_value,bs_liabilities_and_equity_unit,bs_liabilities_and_equity_value,bs_fixed_assets_unit,bs_fixed_assets_value,bs_equity_attributable_to_noncontrolling_interest_unit,bs_equity_attributable_to_noncontrolling_interest_value,bs_noncurrent_assets_unit,bs_noncurrent_assets_value,bs_liabilities_unit,bs_liabilities_value,bs_other_than_fixed_noncurrent_assets_unit,bs_other_than_fixed_noncurrent_assets_value,bs_equity_attributable_to_parent_unit,bs_equity_attributable_to_parent_value,bs_noncurrent_liabilities_unit,bs_noncurrent_liabilities_value,bs_current_liabilities_unit,bs_current_liabilities_value,bs_equity_unit,bs_equity_value,cfs_net_cash_flow_from_op_and_inv
0000079282,"BROWN & BROWN, INC.",Q2,2023,2023-07-27,USD / shares,0.67,,,,,USD,792900000.0,USD,1047300000.0,USD,240900000.0,USD,240900000.0,USD,50500000.0,,,USD,304300000.0,USD,67100000.0,USD,14071500000.0,USD,4894900000.0,USD,14071500000.0,USD,244700000.0,USD,0.0,USD,9176600000.0,USD,8999000000.0,USD,8931900000.0,USD,5072500000.0,USD,4841400000.0,USD,4157600000.0,USD,5072500000.0,237200000.0
0000922621,ERIE INDEMNITY CO,Q2,2023,2023-07-27,,,,,,,USD,705712000.0,USD,839870000.0,USD,113364000.0,USD,113364000.0,USD,113364000.0,,,USD,20620000.0,USD,-55418000.0,USD,2325511000.0,USD,872803000.0,USD,2325511000.0,,,USD,0.0,USD,1452708000.0,USD,780599000.0,,,USD,1544912000.0,USD,128506000.0,USD,652093000.0,USD,1544912000.0,76038000.0
0000874866,CORVEL CORP,Q1,2024,2023-08-03,USD / shares,1.16,USD,148375000.0,USD,41878000.0,USD,16450000.0,USD,190253000.0,USD,19805000.0,USD,19805000.0,USD,0.0,,,USD,15264000.0,USD,-16313000.0,USD,417573000.0,USD,267950000.0,USD,417573000.0,USD,84276000.0,USD,0.0,USD,149623000.0,USD,210593000.0,USD,65347000.0,USD,206980000.0,USD,22862000.0,USD,187731000.0,USD,206980000.0,31577000.0
0000874866,CORVEL CORP,FY,2023,2023-05-26,USD / shares,3.83,USD,560303000.0,USD,158259000.0,USD,73705000.0,USD,718562000.0,USD,66365000.0,USD,66365000.0,USD,0.0,,,USD,-26175000.0,USD,-82143000.0,USD,393923000.0,USD,243770000.0,USD,393923000.0,USD,82770000.0,USD,0.0,USD,150153000.0,USD,191747000.0,USD,67383000.0,USD,202176000.0,USD,23860000.0,USD,167887000.0,USD,202176000.0,55968000.0
0001808220,"GoHealth, Inc.",Q2,2023,2023-08-10,USD / shares,-3.27,USD,36422000.0,USD,106357000.0,USD,159373000.0,USD,142779000.0,USD,-70188000.0,USD,-28925000.0,USD,41000.0,USD,41000.0,USD,-6961000.0,USD,-15429000.0,USD,1482252000.0,USD,368098000.0,USD,1482252000.0,,,USD,210845000.0,USD,1114154000.0,USD,1021493000.0,,,USD,249914000.0,USD,761933000.0,USD,210258000.0,USD,460759000.0,8468000.0
0001808220,"GoHealth, Inc.",Q1,2023,2023-05-09,USD / shares,-1.12,USD,45462000.0,USD,137696000.0,USD,143445000.0,USD,183158000.0,USD,-22538000.0,USD,-9177000.0,USD,5000.0,USD,5000.0,USD,15861000.0,USD,-2397000.0,USD,1543454000.0,USD,375461000.0,USD,1543454000.0,,,USD,259784000.0,USD,1167993000.0,USD,-523299000.0,,,USD,263515000.0,USD,761043000.0,USD,209810000.0,USD,523299000.0,18258000.0
0001781755,"BRP Group, Inc.",Q2,2023,2023-08-09,USD / shares,-0.4,,,,,USD,-12605000.0,USD,-29136000.0,USD,-43663000.0,USD,-23897000.0,USD,0.0,,,USD,26077000.0,USD,-17887000.0,USD,3465131000.0,USD,818408000.0,USD,3465131000.0,USD,24402000.0,USD,498245000.0,USD,2646723000.0,USD,2367869000.0,USD,2622321000.0,USD,598522000.0,USD,1540575000.0,USD,827294000.0,USD,1096767000.0,43964000.0
0001781755,"BRP Group, Inc.",Q1,2023,2023-05-09,USD / shares,-0.24,,,,,USD,-31503000.0,USD,-27884000.0,USD,-25854000.0,USD,-14132000.0,USD,0.0,,,USD,-43652000.0,USD,-24522000.0,USD,3448273000.0,USD,780475000.0,USD,3448273000.0,USD,25470000.0,USD,520214000.0,USD,2667798000.0,USD,2321162000.0,USD,2642328000.0,USD,606359000.0,USD,0.0,USD,772820000.0,USD,1126573000.0,-19130000.0
0000025475,CRAWFORD & CO,Q2,2023,2023-08-03,,,USD,247104000.0,USD,86634000.0,USD,70891000.0,USD,333738000.0,USD,9014000.0,USD,9090000.0,USD,669000.0,USD,-133000.0,USD,4512000.0,USD,-13665000.0,USD,821774000.0,USD,375129000.0,USD,821774000.0,USD,25406000.0,USD,-1463000.0,USD,446645000.0,USD,671879000.0,USD,421239000.0,USD,151358000.0,USD,382536000.0,USD,289343000.0,USD,149895000.0,18177000.0
0000025475,CRAWFORD & CO,Q1,2023,2023-05-03,,,USD,238682000.0,USD,85914000.0,USD,67768000.0,USD,324596000.0,USD,20506000.0,USD,20499000.0,USD,9776000.0,USD,1195000.0,USD,-2704000.0,USD,5187000.0,USD,816025000.0,USD,368495000.0,USD,816025000.0,USD,27053000.0,USD,-1387000.0,USD,447530000.0,USD,-141827000.0,USD,420477000.0,USD,143214000.0,USD,387911000.0,USD,286287000.0,USD,141827000.0,-7891000.0
0000025475,CRAWFORD & CO,Q2,2023,2023-08-03,,,USD,247104000.0,USD,86634000.0,USD,70891000.0,USD,333738000.0,USD,9014000.0,USD,9090000.0,USD,669000.0,USD,-133000.0,USD,4512000.0,USD,-13665000.0,USD,821774000.0,USD,375129000.0,USD,821774000.0,USD,25406000.0,USD,-1463000.0,USD,446645000.0,USD,671879000.0,USD,421239000.0,USD,151358000.0,USD,382536000.0,USD,289343000.0,USD,149895000.0,18177000.0
0000025475,CRAWFORD & CO,Q1,2023,2023-05-03,,,USD,238682000.0,USD,85914000.0,USD,67768000.0,USD,324596000.0,USD,20506000.0,USD,20499000.0,USD,9776000.0,USD,1195000.0,USD,-2704000.0,USD,5187000.0,USD,816025000.0,USD,368495000.0,USD,816025000.0,USD,27053000.0,USD,-1387000.0,USD,447530000.0,USD,-141827000.0,USD,420477000.0,USD,143214000.0,USD,387911000.0,USD,286287000.0,USD,141827000.0,-7891000.0
0001794783,"SelectQuote, Inc.",Q3,2023,2023-05-10,USD / shares,0.06,,,,,USD,255166000.0,USD,299398000.0,USD,6603000.0,USD,6603000.0,USD,6603000.0,,,USD,55951000.0,USD,-4396000.0,USD,1287956000.0,USD,383769000.0,USD,1287956000.0,,,USD,0.0,USD,904187000.0,USD,896537000.0,,,USD,391419000.0,USD,750013000.0,USD,146524000.0,USD,391419000.0,60347000.0
0001333493,"eHealth, Inc.",Q2,2023,2023-08-08,USD / shares,-1.18,,,,,USD,92920000.0,USD,66768000.0,USD,-23742000.0,USD,-23742000.0,USD,-23742000.0,USD,-235000.0,USD,-27448000.0,USD,-1248000.0,USD,1053435000.0,USD,390227000.0,USD,1053435000.0,USD,5034000.0,USD,0.0,USD,663208000.0,USD,172531000.0,USD,658174000.0,USD,600909000.0,USD,127786000.0,USD,44745000.0,USD,600909000.0,-26200000.0
0001333493,"eHealth, Inc.",Q1,2023,2023-05-09,USD / shares,-1.01,USD,215000.0,USD,73508000.0,USD,96402000.0,USD,73723000.0,USD,-19878000.0,USD,-19755000.0,USD,123000.0,USD,108000.0,USD,36232000.0,USD,-439000.0,USD,1083034000.0,USD,420664000.0,USD,1083034000.0,USD,4994000.0,USD,0.0,USD,662370000.0,USD,183672000.0,USD,657376000.0,USD,627908000.0,USD,0.0,USD,51467000.0,USD,627908000.0,36671000.0
0001812727,"Reliance Global Group, Inc.",Q2,2023,2023-08-10,USD / shares,-0.39,,,,,USD,5034091.0,USD,3195905.0,USD,-1055287.0,USD,-1055287.0,USD,0.0,,,USD,-874038.0,USD,-763240.0,USD,34876451.0,USD,7132267.0,USD,34876451.0,USD,149084.0,USD,0.0,USD,27744184.0,USD,21849062.0,USD,27595100.0,USD,13027389.0,USD,16984465.0,USD,4864597.0,USD,13027389.0,-110798.0
0001812727,"Reliance Global Group, Inc.",Q1,2023,2023-05-18,USD / shares,-1.15,,,,,USD,4832122.0,USD,3939103.0,USD,-1788538.0,USD,-1788538.0,USD,0.0,,,USD,1644525.0,USD,2805700.0,USD,33884466.0,USD,4707763.0,USD,33884466.0,USD,155511.0,USD,0.0,USD,29176703.0,USD,21648852.0,USD,29021192.0,USD,12235614.0,USD,0.0,USD,5450500.0,USD,12235614.0,-1161175.0
0001067983,BERKSHIRE HATHAWAY INC,Q2,2023,2023-08-07,,,,,,,USD,80640000000.0,USD,92503000000.0,USD,36956000000.0,USD,36648000000.0,USD,757000000.0,USD,-23000000.0,USD,23355000000.0,USD,289000000.0,USD,1041573000000.0,USD,1041573000000.0,USD,1041573000000.0,,,USD,8668000000.0,USD,0.0,USD,489812000000.0,,,USD,539883000000.0,USD,0.0,USD,489812000000.0,USD,548551000000.0,23066000000.0
0001067983,BERKSHIRE HATHAWAY INC,Q1,2023,2023-05-08,,,,,,,USD,76087000000.0,USD,85393000000.0,USD,35839000000.0,USD,35580000000.0,USD,82000000.0,USD,47000000.0,USD,-9101000000.0,USD,-9922000000.0,USD,997072000000.0,USD,997072000000.0,USD,997072000000.0,,,USD,8523000000.0,USD,0.0,USD,-513077000000.0,,,USD,504554000000.0,USD,0.0,USD,-513077000000.0,USD,513077000000.0,821000000.0
0001067983,BERKSHIRE HATHAWAY INC,Q2,2023,2023-08-07,,,,,,,USD,80640000000.0,USD,92503000000.0,USD,36956000000.0,USD,36648000000.0,USD,757000000.0,USD,-23000000.0,USD,23355000000.0,USD,289000000.0,USD,1041573000000.0,USD,1041573000000.0,USD,1041573000000.0,,,USD,8668000000.0,USD,0.0,USD,489812000000.0,,,USD,539883000000.0,USD,0.0,USD,489812000000.0,USD,548551000000.0,23066000000.0
0001067983,BERKSHIRE HATHAWAY INC,Q1,2023,2023-05-08,,,,,,,USD,76087000000.0,USD,85393000000.0,USD,35839000000.0,USD,35580000000.0,USD,82000000.0,USD,47000000.0,USD,-9101000000.0,USD,-9922000000.0,USD,997072000000.0,USD,997072000000.0,USD,997072000000.0,,,USD,8523000000.0,USD,0.0,USD,-513077000000.0,,,USD,504554000000.0,USD,0.0,USD,-513077000000.0,USD,513077000000.0,821000000.0
0000005272,"AMERICAN INTERNATIONAL GROUP, INC.",Q2,2023,2023-08-02,USD / shares,2.05,,,,,USD,11351000000.0,USD,13218000000.0,USD,-47000000.0,USD,13000000.0,USD,-1738000000.0,USD,16000000.0,USD,531000000.0,USD,-932000000.0,USD,537138000000.0,USD,537138000000.0,USD,537138000000.0,,,USD,4037000000.0,USD,0.0,USD,490647000000.0,,,USD,42454000000.0,USD,0.0,USD,490647000000.0,USD,46491000000.0,1463000000.0
0000005272,"AMERICAN INTERNATIONAL GROUP, INC.",Q1,2023,2023-05-05,USD / shares,0.03,,,,,USD,11215000000.0,USD,10984000000.0,USD,3826000000.0,USD,3317000000.0,USD,3913000000.0,USD,2000000.0,USD,-158000000.0,USD,817000000.0,USD,536627000000.0,USD,536627000000.0,USD,536627000000.0,,,USD,2989000000.0,USD,0.0,USD,490321000000.0,,,USD,43317000000.0,USD,0.0,USD,-46306000000.0,USD,46306000000.0,-975000000.0
0000947484,ARCH CAPITAL GROUP LTD.,Q2,2023,2023-08-02,USD / shares,1.79,,,,,USD,2448000000.0,USD,3162000000.0,USD,647000000.0,USD,649000000.0,USD,-22000000.0,USD,7000000.0,USD,138000000.0,USD,-15000000.0,USD,53856000000.0,USD,53856000000.0,USD,53856000000.0,,,USD,0.0,USD,0.0,USD,39213000000.0,,,USD,14641000000.0,USD,0.0,USD,39213000000.0,USD,14641000000.0,153000000.0
0000947484,ARCH CAPITAL GROUP LTD.,Q1,2023,2023-05-04,USD / shares,1.92,,,,,USD,2426000000.0,USD,3168000000.0,USD,1066000000.0,USD,1064000000.0,USD,349000000.0,USD,5000000.0,USD,-58000000.0,USD,-30000000.0,USD,51103000000.0,USD,51103000000.0,USD,51103000000.0,,,USD,0.0,USD,0.0,USD,37104000000.0,,,USD,13988000000.0,USD,0.0,USD,37104000000.0,USD,13988000000.0,-28000000.0
0000874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",Q2,2023,2023-07-27,USD / shares,1.75,,,,,USD,5377000000.0,USD,6049000000.0,USD,277000000.0,USD,277000000.0,USD,277000000.0,,,USD,-9000000.0,USD,-459000000.0,USD,73895000000.0,USD,73895000000.0,USD,73895000000.0,USD,884000000.0,USD,0.0,USD,0.0,USD,59743000000.0,USD,-884000000.0,USD,14152000000.0,USD,0.0,USD,59743000000.0,USD,14152000000.0,450000000.0
0001126328,PRINCIPAL FINANCIAL GROUP INC,Q2,2023,2023-08-02,USD / shares,1.6,,,,,USD,3103700000.0,USD,3557300000.0,USD,349900000.0,USD,344900000.0,USD,-43800000.0,,,USD,-567000000.0,USD,-1691200000.0,USD,299186900000.0,USD,299186900000.0,USD,299186900000.0,,,USD,45000000.0,USD,0.0,USD,288530700000.0,,,USD,10344500000.0,USD,0.0,USD,288530700000.0,USD,10389500000.0,1124200000.0
0001126328,PRINCIPAL FINANCIAL GROUP INC,Q1,2023,2023-05-03,USD / shares,-0.58,,,,,USD,3031500000.0,USD,2819000000.0,USD,544600000.0,USD,537600000.0,USD,679100000.0,,,USD,-207100000.0,USD,201700000.0,USD,299408200000.0,USD,299408200000.0,USD,299408200000.0,,,USD,42900000.0,USD,0.0,USD,288874700000.0,,,USD,10217900000.0,USD,0.0,USD,-10260800000.0,USD,10260800000.0,-408800000.0
0001333986,"Equitable Holdings, Inc.",Q2,2023,2023-08-09,USD / shares,2.06,,,,,USD,1838000000.0,USD,2377000000.0,USD,208000000.0,USD,133000000.0,USD,-623000000.0,USD,6000000.0,USD,2674000000.0,USD,3394000000.0,USD,269006000000.0,USD,269006000000.0,USD,269006000000.0,,,USD,1707000000.0,USD,0.0,USD,263215000000.0,,,USD,3553000000.0,USD,0.0,USD,263215000000.0,USD,5260000000.0,-720000000.0
0001333986,"Equitable Holdings, Inc.",Q1,2023,2023-05-09,USD / shares,0.45,,,,,USD,2816000000.0,USD,2357000000.0,USD,2744000000.0,USD,2653000000.0,USD,2478000000.0,USD,10000000.0,USD,742000000.0,USD,2749000000.0,USD,261500000000.0,USD,261500000000.0,USD,261500000000.0,,,USD,1717000000.0,USD,0.0,USD,255416000000.0,,,USD,3754000000.0,USD,0.0,USD,-5471000000.0,USD,5471000000.0,-2007000000.0
0000074260,OLD REPUBLIC INTERNATIONAL CORP,Q2,2023,2023-08-07,USD / shares,0.55,,,,,USD,1601400000.0,USD,1798300000.0,USD,64500000.0,USD,64500000.0,USD,64500000.0,,,USD,2600000.0,USD,-288500000.0,USD,25850300000.0,USD,25850300000.0,USD,25850300000.0,,,USD,0.0,USD,0.0,USD,19730500000.0,,,USD,6119800000.0,USD,0.0,USD,19730500000.0,USD,6119800000.0,291100000.0
0000074260,OLD REPUBLIC INTERNATIONAL CORP,Q1,2023,2023-05-05,USD / shares,0.68,,,,,USD,1509500000.0,USD,1758700000.0,USD,339700000.0,USD,339700000.0,USD,339700000.0,,,USD,12600000.0,USD,-193300000.0,USD,25397900000.0,USD,25397900000.0,USD,25397900000.0,,,USD,0.0,USD,0.0,USD,19065900000.0,,,USD,6331900000.0,USD,0.0,USD,19065900000.0,USD,6331900000.0,205900000.0
0001363829,Enstar Group LTD,Q2,2023,2023-08-02,USD / shares,1.36,,,,,USD,133000000.0,USD,154000000.0,USD,48000000.0,USD,38000000.0,USD,9000000.0,USD,-15000000.0,USD,43000000.0,USD,-184000000.0,USD,21861000000.0,USD,21861000000.0,USD,21861000000.0,,,USD,11000000.0,USD,0.0,USD,16759000000.0,,,USD,4913000000.0,USD,0.0,USD,16759000000.0,USD,4924000000.0,227000000.0
0001363829,Enstar Group LTD,Q1,2023,2023-05-04,USD / shares,24.97,,,,,USD,125000000.0,USD,632000000.0,USD,236000000.0,USD,239000000.0,USD,-283000000.0,USD,-2000000.0,USD,-187000000.0,USD,-349000000.0,USD,20345000000.0,USD,20345000000.0,USD,20345000000.0,,,USD,7000000.0,USD,0.0,USD,15291000000.0,,,USD,4877000000.0,USD,0.0,USD,15291000000.0,USD,4884000000.0,162000000.0
0001726978,"Goosehead Insurance, Inc.",Q2,2023,2023-07-27,USD / shares,0.15,,,,,USD,58087000.0,USD,69277000.0,USD,7180000.0,USD,7180000.0,USD,0.0,,,USD,-5257000.0,USD,-13417000.0,USD,323179000.0,USD,52915000.0,USD,323179000.0,USD,33176000.0,USD,-43118000.0,USD,270264000.0,USD,336627000.0,USD,237088000.0,USD,29670000.0,USD,298799000.0,USD,37828000.0,USD,-13448000.0,8160000.0
0001591890,"FG Financial Group, Inc.",Q2,2023,2023-08-10,,,,,,,USD,5109000.0,USD,2186000.0,USD,-2923000.0,USD,-2923000.0,USD,0.0,,,USD,-1342000.0,USD,761000.0,USD,48566000.0,USD,48566000.0,USD,48566000.0,,,USD,0.0,USD,0.0,USD,11559000.0,,,USD,37007000.0,USD,0.0,USD,11559000.0,USD,37007000.0,-2103000.0
0001591890,"FG Financial Group, Inc.",Q1,2023,2023-05-12,USD / shares,0.1,,,,,USD,5177000.0,USD,6527000.0,USD,1350000.0,USD,1350000.0,USD,0.0,,,USD,1294000.0,USD,-373000.0,USD,50004000.0,USD,50004000.0,USD,50004000.0,,,USD,0.0,USD,0.0,USD,11197000.0,,,USD,38807000.0,USD,0.0,USD,-38807000.0,USD,38807000.0,1667000.0
0000004977,AFLAC INC,Q2,2023,2023-08-02,USD / shares,2.72,,,,,USD,1249000000.0,USD,5172000000.0,USD,1574000000.0,USD,1574000000.0,USD,-60000000.0,,,USD,996000000.0,USD,-1011000000.0,USD,130626000000.0,USD,130626000000.0,USD,130626000000.0,USD,500000000.0,USD,0.0,USD,0.0,USD,110187000000.0,USD,-500000000.0,USD,20439000000.0,USD,0.0,USD,110187000000.0,USD,20439000000.0,2007000000.0
0000004977,AFLAC INC,Q1,2023,2023-05-01,USD / shares,1.94,,,,,USD,1308000000.0,USD,4800000000.0,USD,1188000000.0,USD,339000000.0,USD,-849000000.0,,,USD,-120000000.0,USD,-933000000.0,USD,134966000000.0,USD,134966000000.0,USD,134966000000.0,USD,528000000.0,USD,0.0,USD,0.0,USD,115182000000.0,USD,-528000000.0,USD,19784000000.0,USD,0.0,USD,-19784000000.0,USD,19784000000.0,813000000.0
0001137774,PRUDENTIAL FINANCIAL INC,Q2,2023,2023-08-03,USD / shares,1.38,,,,,USD,12877000000.0,USD,13498000000.0,USD,-2329000000.0,USD,-2313000000.0,USD,-2825000000.0,USD,-148000000.0,USD,-2779000000.0,USD,-1015000000.0,USD,697304000000.0,USD,697304000000.0,USD,697304000000.0,,,USD,1021000000.0,USD,0.0,USD,667849000000.0,,,USD,28434000000.0,USD,0.0,USD,667849000000.0,USD,29455000000.0,-1764000000.0
0001137774,PRUDENTIAL FINANCIAL INC,Q1,2023,2023-05-04,USD / shares,3.94,,,,,USD,15198000000.0,USD,17045000000.0,USD,1459000000.0,USD,1443000000.0,USD,-18000000.0,USD,5000000.0,USD,174000000.0,USD,2129000000.0,USD,709269000000.0,USD,709269000000.0,USD,709269000000.0,,,USD,1062000000.0,USD,0.0,USD,676822000000.0,,,USD,31385000000.0,USD,0.0,USD,-32447000000.0,USD,32447000000.0,-1955000000.0
0001099219,METLIFE INC,Q2,2023,2023-08-04,USD / shares,0.48,,,,,USD,3133000000.0,USD,16623000000.0,USD,-829000000.0,USD,-837000000.0,USD,-1237000000.0,,,USD,-2929000000.0,USD,379000000.0,USD,677279000000.0,USD,677279000000.0,USD,677279000000.0,,,USD,231000000.0,USD,0.0,USD,646787000000.0,,,USD,30261000000.0,USD,0.0,USD,646787000000.0,USD,30492000000.0,-3308000000.0
0001099219,METLIFE INC,Q1,2023,2023-05-04,USD / shares,0.02,,,,,USD,3057000000.0,USD,15388000000.0,USD,3541000000.0,USD,3554000000.0,USD,3456000000.0,,,USD,-1773000000.0,USD,-2295000000.0,USD,674266000000.0,USD,674266000000.0,USD,674266000000.0,,,USD,229000000.0,USD,0.0,USD,641843000000.0,,,USD,32194000000.0,USD,0.0,USD,-32423000000.0,USD,32423000000.0,522000000.0
0000320335,GLOBE LIFE INC.,Q2,2023,2023-08-08,USD / shares,2.26,USD,1016057000.0,USD,310349000.0,USD,1016057000.0,USD,1326406000.0,USD,232456000.0,USD,232456000.0,USD,232456000.0,USD,-6749000.0,USD,-97097000.0,USD,-254792000.0,USD,26707958000.0,USD,26707958000.0,USD,26707958000.0,,,USD,0.0,USD,0.0,USD,22727652000.0,,,USD,3980306000.0,USD,0.0,USD,22727652000.0,USD,3980306000.0,157695000.0
0000320335,GLOBE LIFE INC.,Q1,2023,2023-05-09,USD / shares,2.32,USD,1016157000.0,USD,305161000.0,USD,1016157000.0,USD,1321318000.0,USD,52830000.0,USD,52830000.0,USD,52830000.0,USD,1729000.0,USD,79549000.0,USD,-151740000.0,USD,26860123000.0,USD,26860123000.0,USD,26860123000.0,,,USD,0.0,USD,0.0,USD,23013832000.0,,,USD,3846291000.0,USD,0.0,USD,-3846291000.0,USD,3846291000.0,231289000.0
0000005513,Unum Group,Q2,2023,2023-08-02,USD / shares,1.99,,,,,USD,2613800000.0,USD,3112200000.0,USD,97600000.0,USD,97600000.0,USD,-295300000.0,,,USD,-14800000.0,USD,-95700000.0,USD,61904400000.0,USD,61904400000.0,USD,61904400000.0,USD,460000000.0,USD,-12703500000.0,USD,0.0,USD,52658500000.0,USD,-460000000.0,USD,9245900000.0,USD,0.0,USD,52658500000.0,USD,-3457600000.0,80900000.0
0000005513,Unum Group,Q1,2023,2023-05-03,USD / shares,1.81,,,,,USD,2584800000.0,USD,3036100000.0,USD,644300000.0,USD,644300000.0,USD,286000000.0,,,USD,3900000.0,USD,-106200000.0,USD,62423800000.0,USD,62423800000.0,USD,62423800000.0,USD,456100000.0,USD,0.0,USD,0.0,USD,53176400000.0,USD,-456100000.0,USD,9247400000.0,USD,0.0,USD,3162300000.0,USD,-3162300000.0,110100000.0
0001475922,"Primerica, Inc.",Q2,2023,2023-08-08,USD / shares,3.97,USD,12602000.0,USD,675783000.0,USD,486887000.0,USD,688385000.0,USD,200769000.0,USD,200769000.0,USD,56265000.0,,,USD,45799000.0,USD,-134926000.0,USD,14751736000.0,USD,14751736000.0,USD,14751736000.0,,,USD,0.0,USD,0.0,USD,12736272000.0,,,USD,2015464000.0,USD,0.0,USD,12736272000.0,USD,2015464000.0,180725000.0
0001475922,"Primerica, Inc.",Q1,2023,2023-05-09,USD / shares,3.39,USD,14984000.0,USD,675052000.0,USD,511915000.0,USD,690036000.0,USD,15841000.0,USD,15841000.0,USD,-109265000.0,,,USD,25768000.0,USD,-118992000.0,USD,14795692000.0,USD,14795692000.0,USD,14795692000.0,,,USD,0.0,USD,0.0,USD,12874591000.0,,,USD,1921101000.0,USD,0.0,USD,12874591000.0,USD,1921101000.0,144760000.0
0000059558,LINCOLN NATIONAL CORP,Q2,2023,2023-08-03,USD / shares,2.95,,,,,USD,2327000000.0,USD,2929000000.0,USD,-839000000.0,USD,-839000000.0,USD,-1350000000.0,,,USD,2000000.0,USD,337000000.0,USD,348612000000.0,USD,348612000000.0,USD,348612000000.0,,,USD,0.0,USD,0.0,USD,342793000000.0,,,USD,5819000000.0,USD,0.0,USD,342793000000.0,USD,5819000000.0,-335000000.0
0000059558,LINCOLN NATIONAL CORP,Q1,2023,2023-05-10,USD / shares,-5.35,,,,,USD,4984000000.0,USD,3814000000.0,USD,1717000000.0,USD,1717000000.0,USD,2598000000.0,,,USD,423000000.0,USD,1522000000.0,USD,343142000000.0,USD,343142000000.0,USD,343142000000.0,,,USD,0.0,USD,0.0,USD,336410000000.0,,,USD,6732000000.0,USD,0.0,USD,336410000000.0,USD,6732000000.0,-1099000000.0
0001039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,Q2,2023,2023-08-09,USD / shares,4.43,,,,,USD,400841000.0,USD,851639000.0,USD,-33673000.0,USD,-33673000.0,USD,-388819000.0,,,USD,2222805000.0,USD,63553000.0,USD,77645425000.0,USD,77645425000.0,USD,77645425000.0,,,USD,23126000.0,USD,0.0,USD,75050384000.0,,,USD,2571915000.0,USD,0.0,USD,75050384000.0,USD,2595041000.0,2159252000.0
0001039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,Q1,2023,2023-05-10,USD / shares,-2.0,,,,,USD,854447000.0,USD,662548000.0,USD,553910000.0,USD,553910000.0,USD,709801000.0,,,USD,858183000.0,USD,-811361000.0,USD,74495726000.0,USD,74495726000.0,USD,74495726000.0,,,USD,23324000.0,USD,0.0,USD,71866917000.0,,,USD,2605485000.0,USD,0.0,USD,-2628809000.0,USD,2628809000.0,1669544000.0
0001685040,"Brighthouse Financial, Inc.",Q2,2023,2023-08-09,USD / shares,-3.01,,,,,USD,502000000.0,USD,263000000.0,USD,-768000000.0,USD,-768000000.0,USD,-593000000.0,,,USD,52000000.0,USD,514000000.0,USD,231545000000.0,USD,231545000000.0,USD,231545000000.0,,,USD,65000000.0,USD,0.0,USD,226573000000.0,,,USD,4907000000.0,USD,0.0,USD,226573000000.0,USD,4972000000.0,-462000000.0
0001685040,"Brighthouse Financial, Inc.",Q1,2023,2023-05-09,USD / shares,-7.72,,,,,USD,478000000.0,USD,1284000000.0,USD,321000000.0,USD,319000000.0,USD,818000000.0,,,USD,-430000000.0,USD,1395000000.0,USD,230002000000.0,USD,230002000000.0,USD,230002000000.0,,,USD,65000000.0,USD,0.0,USD,224183000000.0,,,USD,5754000000.0,USD,0.0,USD,-5819000000.0,USD,5819000000.0,-1825000000.0
0001224608,"CNO Financial Group, Inc.",Q2,2023,2023-08-09,USD / shares,0.64,,,,,USD,941600000.0,USD,1022800000.0,USD,4600000.0,USD,4600000.0,USD,4600000.0,,,USD,39800000.0,USD,43500000.0,USD,34053900000.0,USD,34053900000.0,USD,34053900000.0,,,USD,0.0,USD,0.0,USD,32058100000.0,,,USD,1995800000.0,USD,0.0,USD,32058100000.0,USD,1995800000.0,-3700000.0
0001224608,"CNO Financial Group, Inc.",Q1,2023,2023-05-10,USD / shares,-0.01,,,,,USD,929600000.0,USD,1006000000.0,USD,292100000.0,USD,292100000.0,USD,292100000.0,,,USD,-122800000.0,USD,202000000.0,USD,34015000000.0,USD,34015000000.0,USD,34015000000.0,,,USD,0.0,USD,0.0,USD,31983200000.0,,,USD,2031800000.0,USD,0.0,USD,-2031800000.0,USD,2031800000.0,-324800000.0
